,predict,real
166,2.912353277206421,2.5331675734052537
167,0.9052073359489441,1.7047480922384253
168,2.456913471221924,2.8136106967627033
169,3.1775028705596924,1.4095922733447126
170,2.2398030757904053,2.4078456036515385
171,3.1747889518737793,1.9551530161364907
172,2.142887830734253,2.121702500394345
173,2.900015115737915,2.6703483339181986
174,3.028822898864746,3.4134552790576573
175,2.7041800022125244,2.65745841498615
176,2.7352423667907715,2.142071072737114
177,3.279991388320923,2.365184234750566
178,4.099881649017334,2.302585092994046
179,2.2652337551116943,3.1720237813290275
180,2.7563295364379883,-0.579818495252942
181,1.678520679473877,1.5713898447965704
182,2.571108818054199,2.1198634561787517
183,2.978882074356079,2.9386326815134183
184,1.7159557342529297,2.772588722239781
185,2.50232195854187,2.5321082512722946
186,2.17876935005188,1.6094379124341005
187,2.6918013095855713,1.897619859927532
188,2.4702138900756836,1.715598108262491
189,2.1508750915527344,2.791165107812717
190,2.3913629055023193,2.3699944892233
191,0.6216351389884949,2.6206394573887835
192,2.678762674331665,3.5064578923196477
193,3.092674970626831,2.525728644308256
194,2.8327088356018066,3.0052228098918343
195,2.6934900283813477,3.4011973816621555
196,2.777416229248047,1.4993439896370264
197,2.344299077987671,2.3978952727983707
198,2.9147493839263916,3.794139964771429
199,2.508119583129883,2.8136106967627033
200,2.79606556892395,2.3565996813002843
201,2.5377373695373535,2.645110401328336
202,3.651484727859497,3.0614679944285497
203,3.735076904296875,3.3243163373261977
204,3.1067981719970703,2.6442817537520646
205,3.1807899475097656,2.3915816776415184
206,2.753852367401123,3.365354291246925
207,3.061549663543701,2.8136106967627033
208,3.007889986038208,3.211270507027402
209,2.3928263187408447,3.218875824868201
210,2.1696977615356445,2.2648832258100344
211,2.8279612064361572,2.9137988907913046
212,2.9984731674194336,2.877933612775536
213,2.922443389892578,4.110367029345891
214,2.4752066135406494,2.7446117040322817
215,2.8597846031188965,2.849491891330985
216,2.5096065998077393,2.6587198910802687
217,2.6639244556427,1.020650747198398
218,2.408752202987671,2.8273793659874316
219,3.3099427223205566,2.468099531471619
220,1.9405567646026611,2.0515563381903004
221,2.1359901428222656,3.5605487998885863
222,2.763432025909424,3.3243163373261977
223,2.2932229042053223,2.543175557911976
224,3.0786516666412354,2.8176362593257167
225,2.215012550354004,2.885638350756917
226,3.4350037574768066,2.6700021334646804
227,2.2355310916900635,3.4011973816621555
228,1.6668622493743896,0.10436001532424287
229,3.453745126724243,3.8632228412087137
230,3.130194664001465,2.7080502011022096
231,2.9818248748779297,3.5064578923196477
232,3.336650848388672,3.4931686602009657
233,2.9336884021759033,3.3825807175002707
234,2.3196468353271484,2.7080502011022096
235,2.281571626663208,1.6094379124341005
236,2.5428740978240967,2.5902671654458267
237,2.6068241596221924,2.8136106967627033
238,3.4583961963653564,2.6700021334646804
239,1.8719213008880615,2.5762950078789437
240,3.1699678897857666,2.22327128627432
241,2.602515697479248,3.3511935781044766
242,1.6668622493743896,2.5900171341906173
243,3.2092630863189697,2.9117390645822847
244,1.590324878692627,1.2029723039923526
245,2.3885416984558105,3.2202082701019794
246,3.212782859802246,3.1119071792554083
247,3.5008223056793213,3.4339872044851463
248,2.5420329570770264,2.675399463256661
249,2.585833787918091,2.2257040486580877
250,1.983168125152588,2.8332133440562166
251,2.9643642902374268,2.4408967087915583
252,2.457909345626831,2.8257564162496744
253,3.3974459171295166,3.5064578923196477
254,2.3393709659576416,2.503073953743449
255,1.6878178119659424,0.6497176226326093
256,2.996312141418457,3.0317886447946774
257,1.8854072093963623,2.534952638835787
258,2.4552619457244873,2.9957322735539913
259,2.5220947265625,3.5064578923196477
260,2.0608246326446533,2.8136106967627033
261,2.0958962440490723,3.419528338346878
262,3.053832769393921,2.6725246133407943
263,3.167977809906006,2.274185618472348
264,0.9954754710197449,1.9978698879860244
265,1.643237590789795,2.1400661634962708
266,2.3867745399475098,3.2188091559792134
267,2.497478485107422,2.1849270495258133
268,2.4234838485717773,2.1849270495258133
269,2.679971694946289,2.051234949789655
270,1.5753612518310547,1.5229264104861218
271,2.0028891563415527,3.221622050536226
272,2.5736751556396484,2.9914564786912017
273,3.5468926429748535,2.8831233291713367
274,2.3251736164093018,1.93604017211654
275,1.2360734939575195,1.6937790608678511
276,2.392260789871216,3.0155349008501706
277,1.7650787830352783,3.794139964771429
278,1.8056831359863281,1.0224509277025455
279,2.791203260421753,2.1210632163706555
280,2.7414064407348633,4.045241849214368
281,3.068246364593506,2.6619189987585212
282,2.545137643814087,3.267900393797123
283,3.2112433910369873,2.9287017610947714
284,1.5147147178649902,1.5871923034867803
285,1.922184944152832,1.715598108262491
286,2.8102846145629883,2.1198634561787517
287,1.7083508968353271,2.5334322286932878
288,1.2948541641235352,2.8136106967627033
289,2.152251958847046,1.4906543764441336
290,2.4428207874298096,3.3145495749364837
291,4.404079437255859,1.552867560945706
292,1.8425655364990234,1.715598108262491
293,3.0060315132141113,1.9768549529047348
294,2.8502345085144043,3.1354942159291497
295,1.634692668914795,2.4078456036515385
296,2.276322841644287,2.1068134884756864
297,3.0602166652679443,2.9186712274175286
298,2.493992567062378,3.2127648833488305
299,3.014369487762451,3.1009927842114835
300,2.4560043811798096,3.130700133964476
301,2.6376326084136963,2.8772393085380283
302,2.8396425247192383,2.4078456036515385
303,3.416750907897949,3.773234963657801
304,3.474681854248047,3.588077974683757
305,3.4850552082061768,1.897619859927532
306,1.538808822631836,2.5900171341906173
307,1.7801454067230225,3.1135153092103742
308,2.594295024871826,2.6178823324788003
309,2.330754041671753,3.89336106063957
310,2.9753100872039795,2.144335113415847
311,2.9600830078125,3.4221431461776177
312,2.5355303287506104,2.7297227367834997
313,2.715681791305542,2.4078456036515385
314,2.4767539501190186,2.600794887332481
315,1.9430372714996338,2.8136106967627033
316,2.165435314178467,1.5644405465033644
317,3.084920883178711,3.1009927842114835
318,1.830747365951538,2.4406063908914204
319,2.690242052078247,2.7347875892409257
320,2.7893645763397217,2.9957322735539913
321,2.6552953720092773,1.897619859927532
322,2.6342599391937256,0.10436001532424287
323,2.665722608566284,2.4097564680558348
324,2.574023962020874,2.7178685100395485
325,3.4125595092773438,1.7014091909729103
326,2.159437894821167,1.9530276168241771
327,1.5078158378601074,1.020650747198398
328,1.8800652027130127,2.7201983350378574
329,2.550318956375122,1.3862943611198906
330,1.6036319732666016,1.897619859927532
331,2.7967820167541504,3.1263476540387574
332,3.195960760116577,2.19722457733622
333,2.7780141830444336,2.5733752977756086
334,2.1818788051605225,3.5219458695899135
335,2.8507747650146484,3.3349388636591626
336,2.4656734466552734,2.32107967563021
337,2.610161781311035,2.424950207467696
338,2.210892915725708,2.8079749169014976
339,1.9740667343139648,1.3584091576303547
340,2.844059944152832,3.352854485874359
341,2.3004157543182373,2.002830439307995
342,2.5962095260620117,1.9537365853047768
343,2.3956756591796875,1.8702625307159984
344,3.282646417617798,2.775967155244232
345,3.403029203414917,1.897619859927532
346,2.0717318058013916,2.8136106967627033
347,2.4809107780456543,2.213972434637442
348,2.617725372314453,1.2029723039923526
349,3.0238518714904785,3.524888854004705
350,2.9256343841552734,3.198945189379322
351,2.6835246086120605,1.91368207318486
352,1.6883621215820312,2.6228150235138363
353,2.5390117168426514,0.10436001532424287
354,1.97935152053833,2.280237229330138
355,3.281014919281006,2.3434870843144715
356,3.0516810417175293,2.751428924404155
357,2.254237413406372,2.6311691567662523
358,2.668172597885132,2.1198634561787517
359,2.7844626903533936,3.0961204475852595
360,3.012752056121826,3.09385667154719
361,2.252159595489502,1.6094379124341005
362,1.9616284370422363,2.877857887571448
363,2.8807334899902344,2.1931421816126635
364,3.0934321880340576,3.198673117550681
365,2.5481889247894287,2.387661265349165
366,1.9934518337249756,1.6168547837618
367,2.611069917678833,1.7196367047321761
368,2.7515697479248047,3.43043250693049
369,2.2077574729919434,2.338917022241436
370,1.909848928451538,2.8136106967627033
371,2.8463499546051025,2.4078456036515385
372,2.9941859245300293,2.5478814489493886
373,1.7088673114776611,2.3849188804325645
374,2.2797293663024902,2.5055259369907357
375,1.4324898719787598,2.12915720337021
376,2.769867420196533,2.4078456036515385
377,2.6130003929138184,2.7028589721816325
378,2.0769731998443604,2.7366016640730786
379,2.3547441959381104,2.4518667957097997
380,2.1105997562408447,1.2029723039923526
381,3.1774673461914062,2.1204635162027574
382,3.6413345336914062,1.4906543764441336
383,1.9591586589813232,2.45315795147342
384,2.443063974380493,2.711776582843024
385,2.857536792755127,2.900728568520606
386,3.0678458213806152,3.5712214106457036
387,2.3222484588623047,3.4097377319071343
388,2.7280704975128174,2.5776958292276264
389,1.7011792659759521,1.897619859927532
390,2.623169422149658,2.8409772444778416
391,2.994112730026245,2.308318624841806
392,2.8423500061035156,3.087280445159436
393,2.5703532695770264,3.0322249099130167
394,3.693662405014038,3.135192418283801
395,2.1765334606170654,2.6179887227335534
396,3.027113676071167,2.7080502011022096
397,2.8509345054626465,2.6508917872622613
398,3.146660327911377,3.2509772387491087
399,1.8425655364990234,2.302585092994046
400,2.447650194168091,2.4078456036515385
401,3.650851011276245,2.5598263672172927
402,3.090385913848877,2.888889177935942
403,2.793576240539551,2.590392157633977
404,2.906036615371704,3.651689249510746
405,2.9150876998901367,2.302585092994046
406,1.96848726272583,1.7953640759314942
407,1.827547550201416,2.7080502011022096
408,2.740699529647827,3.1009927842114835
409,1.9945974349975586,1.4906543764441336
410,2.366934299468994,3.3243163373261977
411,2.2077879905700684,2.4028828143094096
412,3.4131813049316406,2.611504337520132
413,2.7063539028167725,2.302585092994046
414,2.882206916809082,2.6826498668715804
415,2.334120273590088,3.141850781683985
416,2.7926197052001953,1.8378248360713016
417,2.4475929737091064,2.5691712021510917
418,1.064271092414856,3.33881120922606
419,3.568272113800049,2.6311691567662523
420,1.8816447257995605,2.630929147164716
421,2.432027578353882,4.5378531416609365
422,2.150594711303711,1.4906543764441336
423,3.810445785522461,2.9957322735539913
424,3.4254016876220703,4.017463517886143
425,3.1676032543182373,3.0445224377234235
426,2.5415844917297363,1.3571229838196108
427,1.8388433456420898,2.1204635162027574
428,3.395268201828003,2.3671236141316165
429,2.06522798538208,2.7377303552036207
430,3.8866333961486816,3.3902712415286023
431,2.5924031734466553,2.5649493574615367
432,2.763427734375,3.2722270003651954
433,2.991332769393921,1.6094379124341005
434,3.2876546382904053,2.302585092994046
435,2.574094772338867,3.550646193455535
436,2.6615664958953857,2.302585092994046
437,2.2975454330444336,2.7678553151005336
438,0.9985223412513733,0.34748282556981736
439,2.493539810180664,1.7825505301427451
440,2.6739869117736816,3.3854066957558318
441,3.6726160049438477,3.6506582412937383
442,1.4217677116394043,2.2257040486580877
443,2.413145065307617,2.879104819955399
444,2.3160598278045654,0.10885440491208208
445,1.8516409397125244,1.897619859927532
446,1.6668622493743896,2.4078456036515385
447,2.1618998050689697,2.503073953743449
448,3.2813222408294678,1.3297240096314962
449,1.8425655364990234,1.0224509277025455
450,3.2546515464782715,1.4906543764441336
451,2.8198060989379883,3.149911524401665
452,2.7567298412323,2.0515563381903004
453,2.757624864578247,1.8551254281832048
454,2.678196668624878,3.559304510128529
455,2.504155397415161,1.897619859927532
456,2.7049758434295654,2.8136106967627033
457,3.090139627456665,2.7967501158669164
458,3.8376002311706543,2.9088118015232896
459,3.156909942626953,3.404248278495412
460,3.2412023544311523,3.1780538303479458
461,3.4400012493133545,3.067122269640664
462,2.5461695194244385,2.706419242181852
463,1.619361162185669,2.0869135565185366
464,2.3697292804718018,2.9957322735539913
465,3.2243142127990723,2.8705783898163784
466,2.53904128074646,2.7910628530961286
467,2.9512267112731934,2.338917022241436
468,2.2420551776885986,0.959350221334602
469,2.0251777172088623,1.2029723039923526
470,2.397289991378784,2.4078456036515385
471,2.414370059967041,2.0515563381903004
472,2.6767303943634033,3.1009927842114835
473,2.0903096199035645,1.9049889432645768
474,2.6174774169921875,2.70847435356108
475,3.0417656898498535,2.8780742300857587
476,2.089343309402466,1.897619859927532
477,3.6687943935394287,3.334166869202935
478,1.8332946300506592,1.7146984230915934
479,2.641674280166626,1.7643026229950156
480,1.9985671043395996,2.1849270495258133
481,3.2728257179260254,2.4179949445048736
482,2.7302098274230957,2.813370715960015
483,2.471648931503296,2.0515563381903004
484,3.136714220046997,3.419528338346878
485,2.666240692138672,3.1105776652230315
486,1.9573025703430176,2.4154935219384863
487,3.4683754444122314,2.65077413328248
488,2.9348385334014893,3.355665237709676
489,2.5108399391174316,-0.579818495252942
490,2.890923261642456,1.7480397618717285
491,3.510680913925171,4.2405710714322105
492,1.0052789449691772,2.4078456036515385
493,2.0762107372283936,2.163195303583604
494,2.984426975250244,2.4078456036515385
495,2.7910101413726807,3.218875824868201
496,2.86921763420105,2.7794401971888836
497,2.4216742515563965,1.9768549529047348
498,2.673555612564087,2.9067993899187106
499,3.4273061752319336,3.2953969544426105
500,1.6562330722808838,1.897619859927532
501,2.8494274616241455,2.9957322735539913
502,3.310250997543335,2.9957322735539913
503,1.8882029056549072,1.358409157630355
504,2.972996473312378,3.0449552444819643
505,3.239784002304077,2.6509609890200143
506,2.3761634826660156,3.371081757757532
507,2.9094440937042236,3.248175693913063
508,1.820098638534546,1.1287103198253892
509,2.7660129070281982,2.6049622335249287
510,2.932948350906372,4.237867538974276
511,2.995007276535034,2.7270588624972127
512,1.6822409629821777,3.5552256050123336
513,3.5685794353485107,2.9957322735539913
514,2.2171566486358643,2.8136106967627033
515,2.637808084487915,2.5585184671312464
516,3.1084883213043213,3.1009927842114835
517,2.856218099594116,3.218875824868201
518,2.597538709640503,2.7909605879224446
519,2.8101038932800293,1.715598108262491
520,2.3017780780792236,2.872245502480929
521,2.665839433670044,2.5691712021510917
522,3.575178861618042,3.4552119699683934
523,3.214736223220825,3.3141860046725258
524,2.96885347366333,2.1849270495258133
525,2.217942476272583,2.4078456036515385
526,1.5758514404296875,2.19722457733622
527,1.874155044555664,3.5044757311156567
528,2.678072690963745,-4.605170185988091
529,2.712646484375,2.3027517457733664
530,2.0945892333984375,3.610917912644224
531,2.307300567626953,3.5021245551532894
532,2.441173791885376,2.8604215210293913
533,2.7645037174224854,3.1210424645194377
534,3.1104626655578613,3.0774658585806614
535,1.678560733795166,2.6176391122416773
536,2.6664977073669434,3.893383701209207
537,2.207454204559326,3.1199706192669208
538,3.046340227127075,1.9772011533582527
539,3.48392915725708,3.0204248861443626
540,3.1393303871154785,2.6411469815058517
541,2.3359100818634033,3.773144006477028
542,1.6821839809417725,3.2297258408922667
543,1.678560733795166,2.8136106967627033
544,2.207831621170044,0.7975071958841882
545,2.879063367843628,3.2627108755722274
546,3.346043109893799,3.472587377748828
547,3.1476376056671143,2.5902671654458267
548,2.2195072174072266,2.3565996813002843
549,2.761302947998047,2.3326292143424223
550,2.8770205974578857,2.975529566236472
551,1.8020973205566406,2.7351556959360352
552,2.0137009620666504,1.3022331734934556
553,2.329752206802368,3.660737148167656
554,1.1507258415222168,1.9726911717329552
555,3.3229053020477295,1.6282233195597362
556,2.578036069869995,2.7125732898297947
557,2.507108688354492,2.1186622548331173
558,3.0322225093841553,2.7154708755282937
559,2.394273281097412,2.812145210462268
560,2.199418306350708,2.1849270495258133
561,2.6935131549835205,2.302585092994046
562,2.083472967147827,2.528809607548713
563,3.1831212043762207,2.8862382266145583
564,2.8316128253936768,1.2029723039923526
565,2.8437583446502686,3.70721041079866
566,2.2814345359802246,0.10436001532424287
567,2.8307411670684814,3.0411262008438764
568,3.498514175415039,0.10436001532424287
569,3.328357219696045,3.3099171658717714
570,1.6884324550628662,1.715598108262491
571,2.263728618621826,2.8136106967627033
572,2.2574679851531982,3.0360207924681024
573,3.4057421684265137,2.6957526732918042
574,2.2085835933685303,1.0224509277025455
575,2.8651251792907715,2.917828060498304
576,2.9704906940460205,3.6800464400063433
577,2.696227788925171,3.5634781875726635
578,2.71505069732666,2.0394872261728034
579,2.3630456924438477,2.3565996813002843
580,1.3164708614349365,2.0225404476714757
581,2.9528276920318604,2.8775982147577324
582,3.119457244873047,3.8430587049616105
583,2.3457202911376953,2.9242638128505893
584,2.2985634803771973,3.218875824868201
585,3.8158435821533203,0.7975071958841882
586,1.0936695337295532,2.7044437055080985
587,2.1386523246765137,2.481753535796592
588,1.7719016075134277,0.3293037471426005
589,2.4275386333465576,2.575356552710073
590,2.423969030380249,4.296623467952841
591,2.152116298675537,3.0497468618602293
592,2.985949754714966,3.218875824868201
593,1.6473109722137451,2.3565996813002843
594,2.638887882232666,2.5900171341906173
595,3.2406082153320312,3.1613879449955733
596,2.819779872894287,2.8780742300857587
597,2.6289916038513184,2.821069860112252
598,2.1786038875579834,2.9770314714578574
599,2.6943092346191406,2.959364629383116
600,2.5683465003967285,2.4613283852169854
601,1.8767223358154297,2.4078456036515385
602,1.4742310047149658,2.9841656371825254
603,1.9575190544128418,1.2029723039923526
604,2.9824178218841553,2.4078456036515385
605,2.35493540763855,2.6700021334646804
606,2.810927629470825,2.9386326815134183
607,2.998788833618164,3.2172541717161485
608,1.9324314594268799,1.7143983480705869
609,2.254650831222534,2.464916504911498
610,2.461005449295044,2.6844403354630764
611,2.693281650543213,3.1009927842114835
612,1.8425655364990234,2.4078456036515385
613,2.7059082984924316,2.4567357728213044
614,2.723700523376465,3.0237011099098368
615,1.9964125156402588,1.7047480922384253
616,2.519111394882202,3.226182400050639
617,2.8546652793884277,2.6944019301778344
618,2.2392988204956055,2.598235335095004
619,2.6468608379364014,2.7620647894084485
620,3.2201247215270996,2.9957322735539913
621,2.2948904037475586,2.6308091207587627
622,1.757842779159546,0.7975071958841882
623,2.6272406578063965,3.4011973816621555
624,2.5428740978240967,3.0592108868573766
625,2.9499199390411377,2.79337126142231
626,2.8360869884490967,3.1009927842114835
627,2.0627453327178955,3.0910424533583165
628,1.7357110977172852,2.461012329588564
629,2.873863935470581,2.306245053825533
630,2.8077619075775146,3.737669618283368
631,3.207149028778076,3.6433589388121272
632,2.7879998683929443,2.079441541679836
633,2.9942164421081543,2.8136106967627033
634,2.5729658603668213,2.4849066497880004
635,2.5576207637786865,-4.605170185988091
636,3.7485780715942383,3.0946722214088944
637,2.1109635829925537,0.9808292530117262
638,2.3339712619781494,1.7083778602890038
639,2.9957146644592285,4.028889381764479
640,2.3818185329437256,2.8136106967627033
641,3.289185047149658,2.3540172666263164
642,1.8614885807037354,2.0687596933329755
643,2.7509353160858154,2.9930286219796765
644,2.562251091003418,2.6311691567662523
645,3.146507740020752,2.8134107167600364
646,2.0963940620422363,0.10436001532424287
647,3.1092324256896973,3.1009927842114835
648,3.2215921878814697,3.5473878918082367
649,2.2703914642333984,2.2801349641564537
650,2.9768128395080566,3.1009927842114835
651,2.1490936279296875,2.8780742300857587
652,2.9085216522216797,2.7871351853477737
653,2.431353807449341,3.3180665773893865
654,3.0341403484344482,2.778730536908945
655,2.1358025074005127,1.7137979277583428
656,2.2942023277282715,2.8094026953624978
657,2.667202949523926,2.9957322735539913
658,3.378235101699829,2.8136106967627033
659,3.1754467487335205,3.1439726648415163
660,2.6203482151031494,3.141346622358963
661,2.6414501667022705,2.9957322735539913
662,3.09439754486084,3.1811047271812014
663,2.6670584678649902,1.715598108262491
664,2.9797916412353516,2.8463618168997225
665,3.3368167877197266,2.197446774870741
666,3.030301570892334,3.0497468618602293
667,2.895855665206909,2.8226227012952543
668,2.0594754219055176,1.358409157630355
669,2.262160301208496,2.6613079385500784
670,1.2980754375457764,2.6311691567662523
671,3.4251182079315186,3.1009927842114835
672,2.663428544998169,3.3141860046725258
673,1.993762731552124,2.503073953743449
674,2.8263707160949707,2.5476858116602976
675,2.539006471633911,2.9817601159871074
676,2.8087730407714844,3.037696472653024
677,2.874620199203491,2.8136106967627033
678,1.7822856903076172,1.1781933513384486
679,2.8553977012634277,2.2071749081893874
680,2.6902246475219727,2.458865371746833
681,1.7795884609222412,1.715598108262491
682,4.019291877746582,4.0943445622220995
683,1.756164789199829,-0.579818495252942
684,2.6343090534210205,2.631888840136646
685,1.8217799663543701,2.662704099335333
686,2.06101393699646,2.4116840664476804
687,2.9874541759490967,3.3243163373261977
688,3.067690372467041,3.1758544437725296
689,1.9128057956695557,2.302585092994046
690,1.9634912014007568,2.7994292190290464
691,2.985097646713257,2.8136106967627033
692,3.2307333946228027,2.745712924662977
693,2.874330759048462,2.9675899676077107
694,3.4151813983917236,2.9470671015727095
695,1.9695017337799072,2.9444389791664403
696,2.429490327835083,3.241028629509334
697,2.5390117168426514,2.4082955474161603
698,3.7232143878936768,2.590392157633977
699,2.9288485050201416,2.6125666729405936
700,2.8104662895202637,2.784499647551293
701,2.1149356365203857,2.4243601499199667
702,2.529109477996826,2.8136106967627033
703,2.640822649002075,2.134757982350544
704,2.7500834465026855,3.5064578923196477
705,3.2605180740356445,2.9088118015232896
706,2.7905728816986084,1.9885590452026627
707,1.607957124710083,2.563409711275944
708,3.0272774696350098,2.186051276738094
709,2.4509379863739014,2.4078456036515385
710,3.6333532333374023,3.1551902731820687
711,2.4534153938293457,1.3862943611198906
712,2.711188793182373,0.5128236264286637
713,3.2616331577301025,3.0214000203025693
714,2.2574965953826904,2.1198634561787517
715,2.3039910793304443,3.507807116720413
716,1.9830212593078613,2.4078456036515385
717,2.127877712249756,2.6985768993097285
718,3.161729335784912,2.8136106967627033
719,2.81607723236084,2.302585092994046
720,2.2928202152252197,2.7873629721071134
721,2.5408387184143066,2.0515563381903004
722,0.8910550475120544,2.4078456036515385
723,1.4882285594940186,2.4078456036515385
724,2.2194697856903076,2.0515563381903004
